Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
image segmentation,1,https://en.wikipedia.org/wiki/Image_segmentation,1,0,0,0,1,357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
image segmentation,2,https://www.tensorflow.org/tutorials/images/segmentation,1,0,0,0,1,395,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
image segmentation,3,https://www.analyticsvidhya.com/blog/2019/04/introduction-image-segmentation-techniques-python/,0,0,1,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
image segmentation,4,https://towardsdatascience.com/image-segmentation-part-1-9f3db1ac1c50,0,0,1,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
image segmentation,5,https://www.mathworks.com/discovery/image-segmentation.html,0,0,1,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,1,https://brilliant.org/wiki/markov-chains/,1,0,0,0,0,356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,2,https://en.wikipedia.org/wiki/Markov_chain,1,0,0,0,0,355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,3,https://setosa.io/ev/markov-chains/,0,0,0,1,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,4,https://towardsdatascience.com/introduction-to-markov-chains-50da3645a50d,0,0,1,0,0,635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,5,https://www.sciencedirect.com/topics/agricultural-and-biological-sciences/markov-chain,0,0,1,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,3,https://www.binarytree.com/,0,0,1,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,4,https://www.programiz.com/dsa/binary-tree,0,0,1,0,1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,5,https://www.tutorialspoint.com/data_structures_algorithms/tree_data_structure.htm,0,0,1,0,1,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,6,http://cslibrary.stanford.edu/110/BinaryTrees.html,0,1,0,0,1,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,7,https://www.youtube.com/watch?v=H5JubkIy_p8,0,0,1,0,0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,8,https://www.educative.io/edpresso/what-is-a-binary-tree,0,1,0,0,1,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,9,https://www.cs.usfca.edu/~galles/visualization/BST.html,0,1,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,10,https://leetcode.com/problems/binary-tree-right-side-view/,0,0,1,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,1,https://en.wikipedia.org/wiki/Big_O_notation,1,0,0,0,0,351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,2,https://www.freecodecamp.org/news/big-o-notation-why-it-matters-and-why-it-doesnt-1674cfa8a23c/,1,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,3,https://www.youtube.com/watch?v=v4cd1O4zkGw,0,0,1,0,0,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,4,https://www.khanacademy.org/computing/computer-science/algorithms/asymptotic-notation/a/big-o-notation,1,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,5,https://www.interviewcake.com/article/java/big-o-notation-time-and-space-complexity,0,0,1,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,6,https://yourbasic.org/algorithms/big-o-notation-explained/,1,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,7,https://www.linkedin.com/pulse/big-o-notation-simple-explanation-examples-pamela-lovett,0,0,1,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,8,https://web.mit.edu/16.070/www/lecture/big_o.pdf,0,1,0,0,0,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,9,https://xlinux.nist.gov/dads/HTML/bigOnotation.html,0,0,0,1,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,10,https://rob-bell.net/2009/06/a-beginners-guide-to-big-o-notation,0,0,0,1,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,3,https://www.binarytree.com/,0,0,1,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,4,https://www.programiz.com/dsa/binary-tree,0,0,1,0,1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,5,https://www.tutorialspoint.com/data_structures_algorithms/tree_data_structure.htm,0,0,1,0,1,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,6,http://cslibrary.stanford.edu/110/BinaryTrees.html,0,1,0,0,1,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,7,https://www.youtube.com/watch?v=H5JubkIy_p8,0,0,1,0,0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,8,https://www.educative.io/edpresso/what-is-a-binary-tree,0,1,0,0,1,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,9,https://www.cs.usfca.edu/~galles/visualization/BST.html,0,1,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,10,https://leetcode.com/problems/binary-tree-right-side-view/,0,0,1,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,3,https://www.binarytree.com/,0,0,1,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,3,https://www.binarytree.com/,0,0,1,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,3,https://www.binarytree.com/,0,0,1,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,3,https://www.binarytree.com/,0,0,1,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,366,0,1,0,0,0,0,0,0,0,0,56,15406,0,2,0,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,405,0,0,0,0,0,0,0,0,0,0,2,2389,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,366,0,1,0,0,0,0,0,0,0,0,56,15406,0,2,0,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,405,0,0,0,0,0,0,0,0,0,0,2,2389,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,1,https://brilliant.org/wiki/markov-chains/,1,0,0,0,0,269,0,1,0,0,0,0,0,0,0,0,0,10768,2,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,2,https://en.wikipedia.org/wiki/Markov_chain,1,0,0,0,0,363,0,1,0,0,0,0,0,0,0,0,0,41888,0,24,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,3,https://setosa.io/ev/markov-chains/,0,0,0,1,0,1004,0,0,0,0,0,0,0,0,0,0,0,3838,4,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,4,https://towardsdatascience.com/introduction-to-markov-chains-50da3645a50d,0,0,1,0,0,635,0,0,1,0,0,0,0,0,0,0,0,4386,0,5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,5,https://www.sciencedirect.com/topics/agricultural-and-biological-sciences/markov-chain,0,0,1,0,0,313,0,0,0,0,0,0,0,0,0,0,0,19439,0,10,1,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,6,https://www.youtube.com/watch?v=i3AkTO9HLXo,0,0,1,0,0,346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,7,https://www.publichealth.columbia.edu/research/population-health-methods/markov-chain-monte-carlo,0,1,0,0,0,336,1,0,1,0,0,0,0,0,0,0,0,19739,0,14,0,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,8,https://www.khanacademy.org/computing/computer-science/informationtheory/moderninfotheory/v/markov_chains,1,0,0,0,0,326,0,0,0,0,0,0,1,0,0,0,0,480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,9,https://nlp.stanford.edu/IR-book/html/htmledition/markov-chains-1.html,0,1,0,0,0,305,0,0,0,0,0,0,0,0,0,1,0,2968,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markov chain,10,https://www.americanscientist.org/article/first-links-in-the-markov-chain,1,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,27563,5,7,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,1,https://en.wikipedia.org/wiki/Binary_tree,1,0,0,0,1,366,0,1,0,0,0,0,0,0,0,0,56,15406,0,2,0,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,2,https://www.geeksforgeeks.org/binary-tree-data-structure/,1,0,0,0,1,397,0,0,0,0,0,0,0,0,0,0,2,2389,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,3,https://www.binarytree.com/,0,0,1,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,2627,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,4,https://www.programiz.com/dsa/binary-tree,0,0,1,0,1,359,0,0,0,0,0,0,0,0,0,0,19,1868,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,5,http://cslibrary.stanford.edu/110/BinaryTrees.html,0,1,0,0,1,580,0,0,0,0,0,0,0,0,0,0,12,22963,0,3,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,6,https://www.tutorialspoint.com/data_structures_algorithms/tree_data_structure.htm,0,0,1,0,1,304,1,0,0,0,0,0,0,0,0,0,3,3768,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,7,https://www.youtube.com/watch?v=H5JubkIy_p8,0,0,1,0,0,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,8,https://www.educative.io/edpresso/what-is-a-binary-tree,0,1,0,0,1,302,0,0,0,0,0,0,0,0,0,0,5,3073,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,9,https://leetcode.com/problems/binary-tree-right-side-view/,0,0,1,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binary tree,10,https://www.cs.usfca.edu/~galles/visualization/BST.html,0,1,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,1,https://en.wikipedia.org/wiki/Big_O_notation,1,0,0,0,0,341,0,1,0,0,0,0,0,0,0,0,0,26130,0,22,1,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,2,https://www.freecodecamp.org/news/big-o-notation-why-it-matters-and-why-it-doesnt-1674cfa8a23c/,1,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,16044,0,14,0,1,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,3,https://www.khanacademy.org/computing/computer-science/algorithms/asymptotic-notation/a/big-o-notation,1,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,4,https://www.youtube.com/watch?v=v4cd1O4zkGw,0,0,1,0,0,250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,5,https://www.interviewcake.com/article/java/big-o-notation-time-and-space-complexity,0,0,1,0,0,598,0,0,0,0,0,0,0,0,0,0,0,6723,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,6,https://yourbasic.org/algorithms/big-o-notation-explained/,1,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,2737,0,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,7,https://xlinux.nist.gov/dads/HTML/bigOnotation.html,0,0,0,1,0,281,0,0,0,0,0,0,0,0,0,0,0,3248,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,8,https://www.doabledanny.com/big-o-notation-in-javascript,0,0,1,0,0,332,0,0,0,0,0,0,0,0,0,0,0,22679,0,20,0,5,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,9,https://web.mit.edu/16.070/www/lecture/big_o.pdf,0,1,0,0,0,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big o notation,10,https://www.geeksforgeeks.org/analysis-algorithms-big-o-analysis/,1,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,5444,0,4,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,index,url,org,edu,com,else,keyword in entry,entry length,tutorial,wiki,introduction,course,class,lecture,video,graph,diagram,book,keyword_count,content_length,content_diagram,content_example,content_formula,content_graph,content_code,content_video,content_book,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
application programming interface,1,https://www.mulesoft.com/resources/api/what-is-an-api,0,0,1,0,0,310,0,0,0,0,0,0,0,0,0,0,0,5295,0,2,0,0,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
application programming interface,2,https://de.wikipedia.org/wiki/Programmierschnittstelle,1,0,0,0,0,305,0,1,0,0,0,0,0,0,0,0,1,6166,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
application programming interface,3,https://en.wikipedia.org/wiki/API,1,0,0,0,1,284,0,1,0,0,0,0,0,0,0,0,5,20123,0,8,0,4,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
